[-0.6965153275576388, -12.34272870214275, 14.49394406584277]
[-10.98424962049626, -5.840875968820352, 14.42681282166941]
[-12.3967941781587, 2.562918118488126, 14.23563995127357]
[-11.37589106133203, 6.290744706380707, 13.92544913458267]
[-0.2966057336792919, -12.40805904318333, 14.45180251109269]
[-10.98831015855008, -5.835456861233951, 14.42591359603206]
[-12.41532807236561, 2.546279661228027, 14.22246774446497]
[-11.39762804575074, 6.300609964257013, 13.90319707869456]
[-11.01988273751338, -5.806645520356707, 14.41345039372516]
[-12.44174871372219, 2.580867825280829, 14.19311488761443]
[-11.42272199252433, 6.322520734523135, 13.87262245730871]
[-11.00104986754715, -5.79380418507804, 14.43299119644688]
[-12.4298138698962, 2.591172138261231, 14.20169194531536]
[-10.98228098433083, -5.788109431449268, 14.44956032517163]
[-11.81090965090973, -3.080088442688221, 14.62593478733124]
[-12.4210436178573, 2.568262930991828, 14.21352176487517]
[-11.39226743034967, 6.306667508166951, 13.90484403856532]
[-10.76374165122702, -5.865412215819204, 14.58222566017134]
[-12.2359914366292, 2.390843483670255, 14.40371066771783]
[-11.52216567751574, -3.038561693437208, 14.86301924021678]
[-12.14946388717211, 2.527992829199774, 14.45345216582584]
[-12.20451343754464, 2.606598436630833, 14.39298427508855]
[-10.72091235272727, -5.630631163057688, 14.70579923128095]
[-11.59485052874538, -2.967471268769056, 14.82079807180043]
[-12.22546646969069, 2.629026811991744, 14.37110599850607]
[-10.7475358450781, -5.640202807261916, 14.68267978101123]
[-11.62571567936103, -2.973435866300375, 14.79540178878754]
[-12.2359647011482, 2.62775692275676, 14.36240096178766]
[-10.76674364961029, -5.62581476387567, 14.67412482658285]
[-11.62363269804395, -2.955363241271536, 14.80065846552459]
[-12.25800634867014, 2.644556851239487, 14.34050554954479]
[-10.73628856122852, -5.66188463563672, 14.68256347858828]
[-11.61298579024356, -3.003780501637334, 14.79926902700212]
[-12.23454735773024, 2.593403814671734, 14.36985064659693]
[-10.7214243261382, -5.68347226133173, 14.68508438768961]
[-12.21540744464892, 2.564203806721878, 14.39135781637053]
[-11.5783483370755, -3.060565336428845, 14.81476593155597]
[-12.19829689214977, 2.505150477145486, 14.41625034528144]
[-12.39401952078218, 2.81123729104621, 14.19111429775341]
[-12.38351583036953, 2.838872508277078, 14.19478208923039]
[-12.36532250758646, 2.795036758650604, 14.2193202650889]
[-11.56326252347997, -2.593381849794056, 14.9153555235617]
[-12.05875745981819, 0.2667193743391536, 14.7450917020082]
[-12.15170231990746, 3.073319876493513, 14.34549879457335]
[-11.15885861142577, 6.834369394215539, 13.84462962572921]
[-11.64316206638377, -2.622254623800619, 14.84799844369194]
[-12.13003804587851, 0.2290923559726554, 14.68714382369747]
[-12.23481078026307, 3.027056739662124, 14.28456624003769]
[-11.2289239769386, 6.783520984409146, 13.81295078447087]
[-11.67446943367309, -2.684185781601679, 14.81230603694375]
[-12.17701923166988, 0.182902923927144, 14.64886511481217]
[-12.28726785946708, 2.975091382087997, 14.25041682962057]
[-11.27291699962985, 6.743630660842638, 13.79664045445845]
[-11.75897405860213, -2.71754870847188, 14.73919801434952]
[-12.37268408012625, 2.932952430369482, 14.18509706327667]
[-11.75788387970579, -2.758896172604292, 14.73238468748845]
[-12.25001284075287, 0.1058425228893967, 14.5886422521679]
[-12.36390941685943, 2.909079396912472, 14.19765829262538]
[-11.77751888942739, -2.747606801620522, 14.71880449197114]
[-12.2705101508019, 0.1044884627781575, 14.57141595042204]
[-12.39113506241348, 2.913375701402718, 14.17302063384878]
[-11.78271735580958, -2.814500720988066, 14.70199501444146]
[-12.40620167101452, 2.817730919883249, 14.17917672367654]
[-12.27735644266475, 2.586385273680532, 14.33456068374078]
[-12.08295576201738, -0.118794429830932, 14.72720502799402]
[-12.13962344633844, 2.653904993364422, 14.43914231757917]
[-11.15952736127715, 6.363781528146463, 14.06661770771242]
[-10.49465327337619, 7.621496251997952, 13.95268961714535]
[1.531859346159921, -12.46390420815327, 14.32504795222556]
[4.374876899632179, -11.8623978531494, 14.24943750772855]
[-10.84792729813586, -5.732743504089172, 14.57259843853122]
[-11.71273983870548, -3.044857349788753, 14.71200425469756]
[-12.20923683608486, -0.2125523979952477, 14.62162293859663]
[12.22703146727762, 5.384871719808551, 13.57959344234611]
[-12.28858348724904, 2.585166443422006, 14.32515725347248]
[-11.28675916592958, 6.29746296129991, 13.99476787164975]
[-10.63539457603065, 7.561988288706937, 13.87830016009155]
[1.486955191404205, -12.45648461952836, 14.33622876429535]
[-0.3000312917978465, -12.3976791251139, 14.4606373834163]
[-10.89826533915425, -5.746729921596008, 14.52946687960788]
[-11.76186337993227, -3.049463162023221, 14.67180439670839]
[-12.25472365792395, -0.2102769400410962, 14.58355346533917]
[-12.35063040371592, 2.57253810588358, 14.27397899412021]
[-11.34478257519113, 6.304623044158324, 13.94453787662781]
[-10.69412674774721, 7.562182579461032, 13.83298766492669]
[1.459234573804952, -12.50254062964009, 14.29893745223089]
[4.275969221970792, -11.91379027745101, 14.23657923932826]
[-10.91576706649201, -5.825869622421248, 14.48474274858333]
[-11.79433792144986, -3.131402029878935, 14.62841120292699]
[-12.3700908393001, 2.487311189238949, 14.27223303044588]
[-11.3874805353693, 6.217091496033909, 13.94903438903668]
[-10.72173155419169, 7.492500675191517, 13.84952728839886]
[1.423037841345729, -12.49902548508473, 14.30565710568027]
[-10.95809818727002, -5.791627291230375, 14.46650052492395]
[-11.80798265098866, -3.103085455230551, 14.62343688643293]
[-12.30476256885175, -0.2786461872439758, 14.54020888524367]
[-12.3895546432977, 2.518241141642964, 14.24990867666446]
[-11.40378923092393, 6.241589925250613, 13.9247494189904]
[-10.74568317261647, 7.50300415880311, 13.82525666115211]
[1.423839894484241, -12.52499085726485, 14.28284929488185]
[4.225885724173599, -11.91628478780372, 14.24944022416963]
[-0.3811233224512629, -12.45901033795288, 14.40591220339298]
[-10.96084546791744, -5.846827909199561, 14.44219408637895]
[-11.82575321146779, -3.170980409785209, 14.59448334893078]
[-12.31525009616041, -0.3276529083053741, 14.53030483646851]
[-12.42044575626817, 2.445362069466454, 14.23570270709581]
[-11.42333730994839, 6.171820631708941, 13.93981688520883]
[-10.76730363853757, 7.432634901683853, 13.84642953160875]
[-0.4161295883814917, -12.4557112517156, 14.40779627075421]
[-10.96346796870649, -5.878169706415488, 14.42747347950174]
[-11.83449485790982, -3.193181807806924, 14.58255195088969]
[-12.42466017294633, 2.415304200749256, 14.23715649997021]
[-11.42613143994397, 6.139904414665181, 13.95161618221699]
[-10.77456949704263, 7.396730298070799, 13.8599975848122]
[-10.86586587415091, -5.857120727327677, 14.50963802410215]
[-11.73575191417412, -3.207665242741907, 14.65897372599678]
[-12.33141851622987, 2.382727980448872, 14.32345016917255]
[-11.35215912822287, 6.076591912520656, 14.03944492692623]
[-10.71069134685796, 7.336576316545103, 13.94124237017101]
[1.540050145364125, -12.44053691158391, 14.34446886089834]
[1.537130114765669, -12.56476337328756, 14.23609680999577]
[-10.77204169229464, -5.741831790785647, 14.62521745020528]
[-11.64701392422111, -3.063734362681429, 14.76018625912033]
[-12.12083981894056, -0.2287969473696847, 14.69474035294462]
[-12.17664373131085, 2.533662205620455, 14.42956698132478]
[-11.16626982635509, 6.209811040680544, 14.12993860581403]
[-10.49662985104471, 7.462053658113989, 14.03712994075301]
[1.527985927733122, -12.58364491759385, 14.22039519818503]
[-10.84516979982076, -5.781355938720417, 14.55543594410273]
[-11.71477728016249, -3.093424578652837, 14.70024549633016]
[-12.19450848693085, -0.2563272241024168, 14.63320741041946]
[12.19192735584837, 5.347047268177595, 13.62602263544247]
[-12.24661413113039, 2.498639399494788, 14.37636057820231]
[-11.24416702095313, 6.203768817190364, 14.07069509540187]
[-10.57944710905427, 7.451918358378999, 13.98022573661731]
[1.449640329178378, -12.63413884268011, 14.18377871442943]
[-10.92988956107396, -5.851150946854681, 14.46388767862389]
[-11.78589199586719, -3.16678276958456, 14.62760187973463]
[-12.26372581670268, -0.3376657180199167, 14.57358950141023]
[12.09791751075151, 5.281818813404763, 13.73482005435147]
[-12.33336417130857, 2.446794319675405, 14.31096872245502]
[-11.3284182031054, 6.139287349370028, 14.03134319505496]
[-10.66159452620561, 7.400834107335783, 13.94491149754912]
[1.469621632014914, -12.59560387757684, 14.21595846989872]
[3.097223134989811, -12.32319569758968, 14.19325743622624]
[-10.95446788966192, -5.83087118125753, 14.45347966829947]
[-11.81124646706897, -3.142997445384447, 14.6122730590575]
[-12.29423337014299, -0.2914654899635212, 14.54886159493666]
[12.1141431347715, 5.337810483352015, 13.69882532752667]
[-12.38168132653732, 2.484904213799652, 14.26259859129176]
[-11.36864471233577, 6.203087331388422, 13.9706164847457]
[-10.70927345079091, 7.461896896156746, 13.87566419553714]
[1.416718144233251, -12.59873510554208, 14.21855419654832]
[3.048606186569343, -12.32427118932714, 14.20284619261689]
[-11.00658415593806, -5.81855913992632, 14.4188062873954]
[-11.84368092950152, -3.113593279603049, 14.59230135822902]
[-12.33731066336092, -0.2755790804977549, 14.51266074040571]
[12.07263033881874, 5.339546789257017, 13.73474924370912]
[-12.42457765477646, 2.497863958025178, 14.22297598070208]
[-11.41456572909735, 6.212987321626261, 13.92871055616519]
[-10.75053359129184, 7.482851354085512, 13.83240626627074]
[1.400995466982377, -12.63066041865764, 14.1917627196219]
[3.034536014777359, -12.34014523175449, 14.19207197114734]
[-11.01396438894221, -5.844015214910924, 14.40286688847058]
[-11.86817050301089, -3.144993312527407, 14.56564608850634]
[-12.35145251843491, -0.299783713661355, 14.50014656511689]
[12.05918923554994, 5.334690889284226, 13.74843729654334]
[-12.44492748041991, 2.481489449015568, 14.20804314891793]
[-11.43730176632528, 6.196545191485032, 13.91737963827589]
[-10.76254017058183, 7.466756473693712, 13.83176694566407]
[1.380949845108224, -12.62863823630677, 14.19552654260441]
[3.014404226509152, -12.35170221862045, 14.18630746395024]
[-11.01665387487951, -5.87289850696059, 14.38905488654632]
[-11.88470348551511, -3.167442674221411, 14.54728943710499]
[12.04333582199889, 5.307931695496086, 13.77266943604276]
[-12.44986258592492, 2.454989929373376, 14.20832312548747]
[-11.43892255649521, 6.17369192062654, 13.92620116240232]
[-10.78072537500144, 7.436917522211889, 13.8336805715839]
[1.358873907382642, -12.63298417428025, 14.19378992926905]
[-11.01471541604807, -5.869605756509856, 14.39188217595667]
[-11.86972638855261, -3.180730902149174, 14.55661521058419]
[12.00565630522376, 5.269809967064311, 13.82012371839959]
[-12.44023049437221, 2.431168949299948, 14.22085028353972]
[-11.42642494996543, 6.141075861260451, 13.9508601931584]
[-10.76774892377404, 7.403001326456249, 13.86194987997901]
[-10.77265768348307, -5.901921259302219, 14.56089529814324]
[-12.20012728470809, 2.307308882645754, 14.4476890870819]
[-0.9495073099479172, 15.66175480847098, -10.80325748039416]
[-0.6529424360910334, 15.86019535953226, -10.53234870922071]
[-0.7591952363627037, 15.88483438148327, -10.48800072778082]
[-0.9351157543694684, 16.17649110962155, -10.01744447981945]
[-0.9323598290881225, 15.31616465017216, -11.28930049019509]
[-0.93443254987992, 15.29000573915084, -11.32453355800844]
[-13.75947036965289, 8.013124914721072, -10.45797801908767]
[-13.84942229054445, 8.301744572226621, -10.10826588865156]
[-14.16668127313333, 8.716712223441831, -9.285826280905397]
[-15.60463476832714, -5.206569942719657, -9.60674258938397]
[-13.15912908437643, -9.982317311954949, -9.491741822456152]
[-14.40204827778167, 8.976914866847487, -8.654392230412167]
[-16.40569300632419, -1.710337104867952, -9.530502818317476]
[-15.91425875048444, -4.930242117796232, -9.237509463190687]
[-13.46888922310105, -9.770621832992656, -9.275045665250367]
[-0.6849910942097517, -15.85628485218421, -10.53620035341238]
[-14.51428744375995, 9.155024839807465, -8.271848655676726]
[-16.62485441262492, -1.545792387383266, -9.17209036447708]
[-16.12060222891885, -4.77052877138423, -8.959393897935941]
[-13.69758843174966, -9.636449685715624, -9.07840341740051]
[-0.93700709648096, -15.80497230993014, -10.59374192547119]
[-14.67722173832652, 9.204039150973674, -7.922583249883777]
[-16.2967472748788, -4.757950479783611, -8.641784277026206]
[-1.077549441747507, -15.86653632893939, -10.48782208673641]
[-14.80987686885828, 9.300695204480416, -7.554277982879091]
[-16.47293628297642, -4.667188099687039, -8.352378431269662]
[-1.276627282591868, -15.88617283904084, -10.43562337905424]
[-14.89679218275488, 9.308577904091599, -7.371462546012879]
[-16.55280272604572, -4.701687190737855, -8.173209863515357]
[-13.91968622860028, -9.939083908256269, -8.388053788690041]
[0.6046185417244714, -15.94454026717511, -10.40714043757627]
[2.218119537861204, -15.78263301636978, -10.43508221272615]
[-1.331038979501521, -15.97352165419431, -10.29453453042116]
[-14.88017229714111, 9.313999172691318, -7.398134347151304]
[-16.53483826953227, -4.726752087936169, -8.195086216727832]
[-13.84792255379228, -10.04674820666068, -8.378567384471621]
[7.829074747706861, -13.68657290339786, -10.69045418842411]
[2.346829629794004, -15.84310228289984, -10.31460133705103]
[-14.5040582273909, 9.037590484695862, -8.417645345783397]
[-16.46220393784845, -1.75096977536051, -9.425096623083553]
[-16.03236643164719, -5.036939607892237, -8.97189868354735]
[-13.56420651643285, -9.908753389127206, -8.985065823521881]
[2.932781116250215, -15.83815899838289, -10.17123465790212]
[-0.6038790450006037, -16.03846801309955, -10.26184066782329]
[1.330262722541507, -16.04874094460048, -10.17697475589483]
[-2.235127150668053, 17.51758242561354, -7.144299306592792]
[3.289762422954716, 17.39184186831526, -7.042996494960882]
[5.415482322537003, 16.89480400275348, -6.938346267147086]
[7.036355020581014, 16.34102767189872, -6.80903977448984]
[-6.456030407675331, 15.6471022973253, -8.740157954648701]
[-9.016863719446841, 14.28232455412195, -8.809873665135537]
[-10.4705124983932, 13.03260223894252, -9.133572515861594]
[-12.01610317252621, 11.82760564289902, -8.86698986710083]
[-13.52255311521936, 8.873431628938755, -10.06505183159136]
[-14.91277199301705, 7.717863391589519, -8.997017069731999]
[-14.71708672661084, 5.24004169587623, -10.90191823978209]
[-15.42272639892923, 1.336210675479715, -11.1020967143376]
[-16.3849321300327, 1.349073342456367, -9.62374668260215]
[-15.50323005317257, -2.536123580687926, -10.77591922305869]
[-15.08270622518794, -5.966039855410409, -9.991038052591506]
[-14.00537944591912, -7.628375500913164, -10.41920024727878]
[16.80673739861829, -6.2005329888222, -6.479928137596342]
[-13.08118016772272, -9.316260591587922, -10.24658548050051]
[-3.042555365468583, 17.69484392977772, -6.366934517400587]
[2.401167364008657, 17.65227585392821, -6.747892446300785]
[4.488354338625514, 17.21658406160638, -6.8078196642231]
[6.131016942972017, 16.67875550845224, -6.865292851311182]
[-7.275846491666246, 15.81267600383802, -7.741048729167979]
[-9.783988470997162, 14.449623473232, -7.640971867584472]
[-11.2103797798287, 13.2193983562098, -7.904264184087324]
[-12.70464570006673, 12.01383094025122, -7.560578269870533]
[-14.22472210027426, 9.165354292374555, -8.749632098849666]
[-15.71008970052995, 7.615440418672994, -7.622378161108525]
[-16.24682165102804, -1.999038224841157, -9.744081917518482]
[-15.84716251528447, -5.380690879845814, -9.100445366557999]
[-14.80653919912807, -7.011358080692032, -9.721612767900112]
[-13.89603674200409, -8.696864025845278, -9.703979543508456]
[-3.646728346564707, 17.66857871508613, -6.117613795849401]
[1.771133172952003, 17.71440852645018, -6.779772698379986]
[3.849632158432639, 17.29945817079849, -6.986528411275142]
[5.518118417703504, 16.78443656481955, -7.122889745724713]
[-7.85794809001009, 15.77085916740537, -7.241212117910436]
[-10.34651435288627, 14.37604878539256, -7.012942468431618]
[-11.75576937453108, 13.14914221323863, -7.197530511839691]
[-13.19380506545442, 11.9630683378516, -6.760991335498211]
[-14.73574580654124, 9.107163459634926, -7.925898639554557]
[-16.00193045797179, 7.924762870507515, -6.636177745092468]
[-16.7331683738208, -1.941568506411425, -8.895723012115131]
[-16.32276572590619, -5.282203529737729, -8.280588440902505]
[-15.32841041578988, -6.881272984050273, -8.977216508700462]
[-14.43563704660779, -8.565795145394262, -9.007887465202085]
[1.770596841568417, 17.6896657700633, -6.844210090878159]
[3.849918959490681, 17.27681366412825, -7.04218244724923]
[5.499027302288798, 16.75006950362398, -7.217920084930826]
[-7.870564219676424, 15.73208898942102, -7.311504283858893]
[-10.34462268343247, 14.35489856813951, -7.058907042583902]
[-11.75640765590381, 13.11644266960159, -7.255915567539413]
[-13.19783561692845, 11.92005064733939, -6.828764719434853]
[-14.7310136602881, 9.076950230411494, -7.969235286715909]
[-15.96824026036515, 7.928854008834611, -6.712009914611324]
[-16.71884470512153, -1.955509372376302, -8.919569205997453]
[-16.30577844455942, -5.3180531937259, -8.291103638578106]
[1.636285449300737, 17.73295952833966, -6.765147174649945]
[3.726825856462034, 17.32680238906804, -6.985355252654779]
[5.364585776502029, 16.81542649482468, -7.166948530839329]
[-7.987201273695129, 15.7612530140674, -7.11969235571552]
[-10.45360161317988, 14.36950397110273, -6.866008224389629]
[-11.86579797664553, 13.13145174446368, -7.047716896999811]
[-13.29045252804428, 11.94044405452192, -6.610005096868955]
[-14.83982268457464, 9.104354812158117, -7.732585993360663]
[-16.82726664846832, -1.892278016176793, -8.727249340476048]
[-16.4144253386104, -5.254513803760907, -8.115369707491505]
[1.704324218818893, 17.69668982376155, -6.842875728721179]
[3.804295132409931, 17.27848885951779, -7.062836631059881]
[5.414949350595102, 16.75735610241346, -7.264422894311384]
[-7.898342066437661, 15.73508032702531, -7.275021629081376]
[-10.37453406899855, 14.35468854309232, -7.015301824013147]
[-11.78982897538652, 13.12080722521257, -7.19352837555715]
[-13.22372234348269, 11.91335323694192, -6.79026376765454]
[-14.74737167361758, 9.091257547269553, -7.922535258955691]
[-15.97546979840291, 7.933786015430503, -6.688938942887411]
[-16.73568972900931, -1.91405439497064, -8.896942456115234]
[-16.3132159876444, -5.256053663261948, -8.31597162268929]
[1.755319284743787, 17.30606442125279, -7.766690959221618]
[3.829227409566724, 16.91853308193491, -7.87418286562467]
[-7.752125693599203, 15.37555954654288, -8.148571400027921]
[-10.18550289174595, 13.98203776540707, -7.978762483553778]
[-11.60483973015076, 12.7687208208818, -8.07403018547082]
[-12.97907844891236, 11.53149831900202, -7.840316902768182]
[-14.5141149182451, 8.765644356889208, -8.683688568143799]
[-0.7498186898515844, 15.56222671399899, -10.96163179615357]
[-0.5949950432717352, 15.44291858488162, -11.13843554899879]
[2.280296026858354, 17.05245117639358, -8.180260320222514]
[4.379094859613705, 16.64970135252822, -8.155579260979836]
[-7.415513388397938, 15.12886259043856, -8.889891895074969]
[-9.883501121707596, 13.69410979591689, -8.814207989069553]
[-11.32372607974142, 12.47018119549026, -8.897769867928981]
[-14.28451734801213, 8.37494135333003, -9.418886423703329]
[-15.45553283403409, 4.767936591994541, -10.06458073994211]
[-16.10420581825766, -2.749072362221465, -9.797941422077718]
[-15.61491225511081, -6.031933676717457, -9.093557685794481]
[15.8332420078001, -6.294142821923765, -8.520253145280348]
[2.115611643983709, 17.29789659841127, -7.694768394338633]
[4.183338139312398, 16.91026485573822, -7.710066440761674]
[-7.590567134818716, 15.37061734398753, -8.308424221025314]
[-10.06156486982169, 13.95238742764464, -8.185248770762813]
[-11.502820331656, 12.72817852185818, -8.281370413968309]
[-12.9041738307456, 11.45408396438959, -8.073955553668457]
[-14.45448059671509, 8.611754112991033, -8.933542509921187]
[-15.63088880876907, 5.048336523970834, -9.648425435719561]
[-16.29787248215375, 1.236593626756058, -9.785330283527587]
[-16.31545591497919, -2.492347268269536, -9.512970271199213]
[-15.8430449530251, -5.826521135425941, -8.829047404723836]
[15.77612277211926, -6.118238246394964, -8.751206261960112]
[1.689808848852506, 17.47710408562002, -7.389037747551715]
[3.79671273937737, 17.08596910159746, -7.520447608613896]
[5.396502196014703, 16.5708420774844, -7.693338475036754]
[-8.010522343920055, 15.50038980135957, -7.646695219731569]
[-10.49131380852282, 14.0819574270297, -7.384667195914869]
[-11.92048904528297, 12.83947682440528, -7.480125386438953]
[-13.32138871095501, 11.55446498305677, -7.206763612534793]
[-14.87897138562664, 8.742949744930268, -8.067189117860526]
[-16.76765552561072, -2.361290757157388, -8.727687788562282]
[-16.31344025440315, -5.680628535745467, -8.031477230553122]
[15.49362388954559, -6.087886411308765, -9.262168094582627]
[-13.73953632964662, -10.55753765676879, -7.916188481348193]
[-0.4907470223266561, -16.70505745922268, -9.143452446649771]
[1.445787925550698, 17.59453537656442, -7.158527932274552]
[3.574090713101522, 17.21774773216811, -7.326495656583784]
[-8.22869739122924, 15.58503562258931, -7.231715141389305]
[-10.67348113403428, 14.18073666694665, -6.919971680876252]
[-12.10595888817964, 12.93100493162279, -7.009805336530512]
[-13.50700033755212, 11.67153721375361, -6.6512149979783]
[-15.0637916363154, 8.847120319071333, -7.596916716507394]
[-16.40403763845793, 7.286558354301675, -6.380918155360714]
[-16.9924683949721, -2.201451614653438, -8.325390599498277]
[-16.54868561942927, -5.514902117733174, -7.656981056599069]
[15.30417365061019, -6.021453523657832, -9.613889240801434]
[-13.98440039556758, -10.43898383019335, -7.639807731180881]
[-0.8027602324956802, -16.65365880739545, -9.214864314572601]
[1.327662675284568, 17.68706384776134, -6.950365764898246]
[3.466237126269395, 17.31335997414066, -7.15089271282231]
[-8.356103309081155, 15.66393600370473, -6.907904628742743]
[-10.80542186934276, 14.25187307552058, -6.559685363245761]
[-12.2166873758305, 13.00269637020013, -6.677195269393261]
[-13.60577156195553, 11.75579869438747, -6.291794438864008]
[-15.18631249584022, 8.925663539106772, -7.253340138539437]
[-16.42101726895657, 7.55562567456924, -6.013751950190498]
[-17.13116755321181, -2.107409926653449, -8.061291563070126]
[-16.68205185401925, -5.442576079710604, -7.415525035786386]
[15.23587191289642, -5.951028678889652, -9.765037875853166]
[-14.11700010687637, -10.38082692741083, -7.473368737429906]
[-0.9231763372411645, -16.62691086225998, -9.251814991060895]
[1.322885958535049, 17.64603882887779, -7.054770470429807]
[3.439136491522759, 17.26780520216948, -7.273083506505694]
[-8.348674346305019, 15.61698661318241, -7.022240795004828]
[-10.79002227537581, 14.20486411990813, -6.685787510221997]
[-12.21761553065543, 12.95405529553613, -6.769403381781858]
[-13.60533377501412, 11.69261133840265, -6.409386316919738]
[-15.16499378673957, 8.889754948560974, -7.341506684781118]
[-16.42333573059533, 7.479982183682211, -6.10134493468018]
[-17.10608139111847, -2.152120272456578, -8.102645109673256]
[-16.66304666786927, -5.467343916293386, -7.439995043370688]
[-14.10962336503039, -10.38289049181742, -7.484424729524383]
[-0.9330967146782108, -16.63753230826041, -9.231703483791483]
[1.325201904284204, 17.65009547469295, -7.04417984204726]
[3.432243472150343, 17.27729183157739, -7.253784647643638]
[-8.334078154021903, 15.63155727573491, -7.007143387863131]
[-10.78691850971783, 14.21406770509621, -6.671219404250465]
[-12.1978207448492, 12.98337231808057, -6.748904527893838]
[-13.59648367339118, 11.71513463201817, -6.386998690534984]
[-15.16363302751749, 8.887781671593151, -7.346704728303276]
[-17.09449246210821, -2.106194950806822, -8.139089033308416]
[-16.65489235574182, -5.435071925350782, -7.48178145797619]
[-0.950763036608016, -16.5887981474627, -9.317205893987644]
[1.53801788096312, 17.42033805494505, -7.554390978051812]
[3.645625456891333, 17.04701042227791, -7.681884579373337]
[-8.067613368194598, 15.45334815449996, -7.681806125979771]
[-10.4999696596301, 14.04003508295853, -7.451882447820891]
[-11.92026792347245, 12.81523117788197, -7.521938745434971]
[-13.30044973975139, 11.55470754582316, -7.244947912224378]
[-14.8690537408913, 8.741724098701656, -8.086779373314526]
[-16.26917440975278, -5.517172798681787, -8.232695083296294]
[-13.93098579581839, 8.268341693493177, -10.02320609367823]
[-0.9505757974740153, 15.76492359993586, -10.65204626076333]
[-0.7920410491153177, 15.43133747389274, -11.14221677869131]
[-0.5774826505044501, 15.74056465722283, -10.71464596056044]
[-0.5095598216681387, 16.04922173272565, -10.2501380752626]
[-0.6871432458817666, 16.44122427338796, -9.597732990232513]
[2.314449913898193, 17.19829257200739, -7.859042829994786]
[4.353045237905238, 16.76513042886904, -7.929936876152334]
[-7.318383005130364, 15.30687371325057, -8.662758643574103]
[5.986507594310721, 16.23667838430578, -7.964577946625793]
[-9.799446378633752, 13.91144779220989, -8.564167851980757]
[-11.22238286402472, 12.69572356467616, -8.70512642197521]
[-12.59586592873679, 11.45090578876082, -8.551223194503338]
[-14.17891453314972, 8.621660244249302, -9.35563238345579]
[-15.34613123103908, 5.063430105679189, -10.08763757302118]
[-16.00482350408578, 1.292344903847816, -10.25075456991151]
[-16.05735152933124, -2.467775782053063, -9.948569975277666]
[-14.59149464385954, -7.379894564000416, -9.773839587513974]
[-13.69899578177671, -9.037983401090088, -9.672376678587534]
[1.959085139435357, 17.39005344382778, -7.526654411971968]
[4.015598607694145, 16.97923179024089, -7.647428040534802]
[-7.660632449163943, 15.45625476516407, -8.082165496521299]
[5.61348219001928, 16.47659102441724, -7.740366006619443]
[-10.12362021482021, 14.07118326271779, -7.90041868087345]
[-11.56018294416566, 12.842594242787, -8.020750801050696]
[-12.92798973999323, 11.6111382557077, -7.807115324463368]
[-14.50287580144743, 8.77501044601812, -8.693002079837751]
[-16.41815283313708, -2.269080910001847, -9.391380589222113]
[-15.92823779957283, -5.585393643924943, -8.831597728761317]
[1.823903244552248, 17.48471941101879, -7.338968869838236]
[3.881890169421264, 17.05580860116325, -7.545384130250532]
[5.483756339026596, 16.55587241140033, -7.663811395879943]
[-7.825748738751955, 15.52003188974496, -7.796715130054565]
[-10.30083404343913, 14.12362337384193, -7.570903565849438]
[-11.72593107532544, 12.89083384203804, -7.696196675870755]
[-13.11746327741268, 11.6660182569224, -7.398558994485558]
[-14.67166442452812, 8.82869353447151, -8.348588712376294]
[-15.88469225363924, 7.575543409835421, -7.293160772454751]
[-16.5941644573522, -2.225199915514151, -9.087611968957802]
[-16.1172109738569, -5.556872207018476, -8.500540082786067]
[1.654595912375904, 17.49430289005644, -7.356234006454118]
[3.73197628382016, 17.07565823075032, -7.576064215911364]
[5.318910543953114, 16.60034877018889, -7.683756329654946]
[-8.000728472680333, 15.49834176930504, -7.66108649659151]
[-10.46791346746647, 14.08973559975861, -7.403015491441893]
[-11.8765193376564, 12.87220368576462, -7.493808157036137]
[-13.27062044935624, 11.6253973942256, -7.186325091133901]
[-14.82578794745421, 8.808268846343507, -8.094004674304037]
[-15.96257457525465, 7.690392911132458, -6.996897155299441]
[-16.74629009507371, -2.254605326503004, -8.796648388638738]
[-16.27597260749403, -5.57050562677286, -8.183195142619754]
[1.591194021476455, 17.52765806104705, -7.290528408903599]
[3.659938288873978, 17.11661676213313, -7.518562518187748]
[5.254500876022184, 16.63301838145489, -7.65737683975823]
[-8.080501697514524, 15.53313918704964, -7.505303412401643]
[-10.54495609625518, 14.12251632671667, -7.229172395902024]
[-11.95536500522562, 12.89697528488928, -7.323918083429239]
[-13.34754562551247, 11.65257418065498, -6.997359554803213]
[-14.91383924747579, 8.826953837569699, -7.909790442853991]
[-16.02486090839723, 7.735422228607551, -6.802174344405389]
[-16.82911027093118, -2.21595976548906, -8.647142291333724]
[-16.35538523521596, -5.548514861882708, -8.038523286969243]
[1.540111521627994, 17.54538375820749, -7.258792274075464]
[3.615184330383914, 17.13949385138975, -7.488036643574848]
[5.198116301245554, 16.66998091311727, -7.615367573205585]
[-8.111142948930844, 15.53849905762487, -7.461025874382191]
[-10.56739756883505, 14.12838985161928, -7.184790102907691]
[-11.98015774666146, 12.90130284294448, -7.275624050192544]
[-13.37723075667643, 11.66150208403693, -6.925428970586037]
[-14.94145790966304, 8.821582853516102, -7.863524114054616]
[-16.05243306972048, 7.737032821978218, -6.734999306145163]
[-16.86073616923323, -2.20818007556365, -8.587317193710369]
[-16.37668164944901, -5.532994145677675, -8.005796271233518]
[-14.5325429955675, -8.792080390787881, -8.625950178612509]
